# mu=0.0121504632922363 L1_x=-0.836915727639612 L2_x=-1.15568169499938
orbit_id,x0,y0,z0,vx0,vy0,vz0,T,nu1,nu2,lambda_max
191,-1.11696648359797,0,-0.189381516915054,0,0.223985906310975,0,2.86123971448467,18.0765178558785,0.0046807644480058,1.24111044348367
192,-1.11773043783692,0,-0.188770517398794,0,0.224193658502109,0,2.87061870137332,18.8965081328338,0.0157926342770942,1.2533606975283
193,-1.11848906146626,0,-0.188147796415403,0,0.224385525882498,0,2.87985385173044,19.7428327019844,0.027571489092221,1.26529806392832
194,-1.11924212534736,0,-0.187513786870727,0,0.224561672973278,0,2.88894352750157,20.6157699527069,0.0399973307309942,1.27695922791187
195,-1.11998942100916,0,-0.186868922942406,0,0.224722288937435,0,2.89788645683317,21.5155785113184,0.0530482720307166,1.28837482839881
196,-1.12073076036547,0,-0.186213637602714,0,0.224867586665138,0,2.90668170832637,22.4424966835234,0.0667007435048355,1.29956779639045
197,-1.12146598000018,0,-0.185548362492659,0,0.224997786777473,0,2.91532886657556,23.3967598982612,0.080930578369772,1.31057283656256
198,-1.12219493384246,0,-0.18487352283064,0,0.225113134979929,0,2.92382773562909,24.3785783904362,0.0957120304497519,1.32140765527601
199,-1.12291750094979,0,-0.184189539585349,0,0.225213871588636,0,2.93217865415016,25.3881700174932,0.111019643726694,1.33211012472631
200,-1.12363357917778,0,-0.183496825638319,0,0.225300243877038,0,2.94038228296084,26.4257447547364,0.126827483965396,1.34271033140131
201,-1.0106764776813,0,-0.172799654277349,0,0.0771431004411797,0,1.35818060172248,1.32766387314058,-0.508846408587475,0.188378039800583
202,-1.01032245580437,0,-0.172441058968582,0,0.076279334847012,0,1.35310718658087,1.32598480431552,-0.491535343192015,0.181098921198873
203,-1.00996880829603,0,-0.172085284203574,0,0.0754142572533564,0,1.34808649673951,1.32422084551866,-0.47433111052052,0.174501669463099
204,-1.00961680543429,0,-0.171725864551115,0,0.0745500077313255,0,1.34306055818776,1.32233956501254,-0.456987753928703,0.168490449448016
205,-1.00926762900427,0,-0.171356940996983,0,0.0736885928309684,0,1.33797689735097,1.32030843247752,-0.439278507611367,0.16299738192554
206,-1.00891942210166,0,-0.170987778418199,0,0.0728269232235174,0,1.33291798495594,1.31817284254422,-0.42155746143969,0.15816214576738
207,-1.00857240247102,0,-0.170617205489853,0,0.071965376855212,0,1.32787310360104,1.31592460886379,-0.403779458134976,0.153944160616514
208,-1.00822779519033,0,-0.170239250555084,0,0.0711060447150312,0,1.32278882614709,1.31352791581305,-0.385711387321701,0.150250202799492
209,-1.00788531215669,0,-0.169855442428765,0,0.0702484789615947,0,1.31767864237297,1.31098562626715,-0.367410078791848,0.147072129339386
210,-1.00754326859291,0,-0.169473713050339,0,0.0693898234580412,0,1.3126128455215,1.30834682210294,-0.349182020518988,0.144432002941199
211,-1.0072038047531,0,-0.169083917815426,0,0.0685337498565047,0,1.30750097966398,1.30553984209334,-0.330630488627103,0.142191599378782
212,-1.00686708168542,0,-0.168685509689909,0,0.067680584850805,0,1.30233808471633,1.30255679117372,-0.311728906293475,0.140299083800712
213,-1.00653050893418,0,-0.168290302228099,0,0.0668258742242626,0,1.2972287518285,1.29947784838271,-0.292938295126669,0.138776187321215
214,-1.00619638253546,0,-0.167887769661887,0,0.0659736027126345,0,1.29207931807787,1.29622048959621,-0.273842484828279,0.137495243770999
215,-1.00586541879905,0,-0.167474894143733,0,0.0651250673728796,0,1.28686290128631,1.29275611643871,-0.254315593349005,0.136385235755185
216,-1.00553452172357,0,-0.167065387887578,0,0.0642748834926939,0,1.28170076595959,1.28918823440126,-0.234897527303392,0.135467056273533
217,-1.00520614177753,0,-0.166648370521757,0,0.0634273524905773,0,1.27649624205675,1.28542108467465,-0.215152277346115,0.134629902587881
218,-1.00488110699708,0,-0.166220462752084,0,0.0625839885574898,0,1.27121928063647,1.28141911393615,-0.194936033415983,0.133809634839735
219,-1.00455607108682,0,-0.165795995777634,0,0.0617388968371843,0,1.26599644026697,1.27730190340878,-0.174818558696595,0.133038731796195
220,-1.004233935569,0,-0.165362529840114,0,0.060897233737176,0,1.2607173771947,1.27294666488832,-0.154293536457211,0.132211731544524
221,-1.00391498283888,0,-0.164919146403198,0,0.0600595698782782,0,1.25537385692448,1.26833640709141,-0.133312125074209,0.131286891922937
222,-1.00359606375905,0,-0.164478826124094,0,0.0592202790619201,0,1.25008030802316,1.26358995932247,-0.112395198241197,0.130309953700922
223,-1.00328092292493,0,-0.164026123791404,0,0.0583861083241102,0,1.24469995408308,1.25853516201677,-0.0909025955251153,0.129163054833424
224,-1.00296790936138,0,-0.163567941299121,0,0.057554135969097,0,1.23929358628856,1.25323627977917,-0.0691025804478281,0.127865106772008
225,-1.00265578101269,0,-0.16310927983327,0,0.056722137293065,0,1.23390515899269,1.24773184447777,-0.047193411964192,0.126432491944207
226,-1.00234789433676,0,-0.162636756030157,0,0.0558962455848592,0,1.22841616161671,1.24185898280315,-0.0245997339627487,0.124754851247347
227,-1.00204088121084,0,-0.162163816201577,0,0.0550703634872474,0,1.22294514802843,1.23575550347757,-0.00186906276131593,0.122920544827747
228,-1.00173597575907,0,-0.161685521227839,0,0.0542467613984282,0,1.21744819271488,1.22934164619865,0.0212220167388503,0.120888671672817
229,-1.00143569634516,0,-0.161192494904817,0,0.0534301669070734,0,1.21184240147859,1.2224779389561,0.045101084046606,0.118565421467282
230,-1.00113519434931,0,-0.160702968445908,0,0.0526115931724845,0,1.20628820929745,1.21538089991259,0.0690082067855332,0.116117891380642
231,-1.00083928433543,0,-0.160198986333247,0,0.0518000536250404,0,1.20062701580767,1.20776609760661,0.0937483674331314,0.113381855705809
232,-1.00054528215834,0,-0.159690646315075,0,0.0509905847116527,0,1.19494762169144,1.19975401408009,0.118920259019151,0.11045850305315
233,-1.00025274910561,0,-0.159179497915254,0,0.0501823801697343,0,1.18926341174665,1.19132367493249,0.144486814938018,0.107376540155435
234,-0.999965593916208,0,-0.158651727953461,0,0.0493829151310672,0,1.18345241012325,1.18221480719965,0.171124413885366,0.103997080786597
235,-0.999678204784392,0,-0.158127141643562,0,0.0485815298404751,0,1.17768876484362,1.17269971395306,0.197985766875035,0.100562871120585
236,-0.999396056851405,0,-0.157586688903181,0,0.0477887464590211,0,1.17180437432328,1.16236694354747,0.226016711326528,0.0968759254618456
237,-0.999115532135083,0,-0.15704305276695,0,0.0469976820458257,0,1.16591072843271,1.15138324057189,0.254714422887059,0.0931128219968835
238,-0.998837297055286,0,-0.156493824292736,0,0.0462096320993062,0,1.15998624035102,1.13959189455246,0.284285520200435,0.0892818665601929
239,-0.99856453258564,0,-0.155928833327779,0,0.0454309050039132,0,1.15394123647228,1.12665729370974,0.315377498226004,0.0852843202005985
240,-0.998291819796522,0,-0.155365612941347,0,0.0446508886895527,0,1.14792953937914,1.11278974644983,0.347269650240449,0.0813947397634941
241,-0.998025297925909,0,-0.154784517825145,0,0.0438817407461961,0,1.14177800280321,1.09731252002251,0.381218075675619,0.0773991731933402
242,-0.997758810593343,0,-0.154205308270421,0,0.0431113455132922,0,1.13566029551847,1.08043172028987,0.416466671092349,0.0736103175319134
243,-0.997498401047699,0,-0.153609057699501,0,0.0423517734279364,0,1.12940949670586,1.06113952744674,0.454524142305357,0.0698399960017901
244,-0.997238749935345,0,-0.15301234264693,0,0.0415924524535923,0,1.12317121088533,1.03931126560065,0.495097985590588,0.0663555762451293
245,-0.996985406727509,0,-0.152398430858469,0,0.0408446166614579,0,1.11679787482846,1.01320922764744,0.540405880111428,0.0630045425971479
246,-0.99673288306581,0,-0.151783865268405,0,0.0400972325799595,0,1.11043476483835,0.981321075189429,0.591485979023192,0.0600538936968179
247,-0.996485334720645,0,-0.15115646073088,0,0.0393588039381337,0,1.1039743470645,0.937745570611761,0.654624008344094,0.0574062787018161
248,-0.996241105279875,0,-0.15052113233784,0,0.0386260174640168,0,1.09745951149652,0.852547475540639,0.759591312371511,0.0551810936593249
249,-0.995999262385998,0,-0.149880706684706,0,0.037897027631948,0,1.09091494063707,0.816061038553184,0.816061038553184,0.0534317372467901
250,-0.995763709595567,0,-0.149224395560918,0,0.0371799910187543,0,1.08424532694618,0.826271328348771,0.826271328348771,0.052106636630137
251,-0.995529135504769,0,-0.148566921112133,0,0.036463929733239,0,1.0775799396382,0.836547398034057,0.836547398034057,0.0513606820510339
252,-0.995301268641497,0,-0.147892904701292,0,0.035760899947907,0,1.07078310957145,0.847116387674863,0.847116387674863,0.0510664644588575
253,-0.995073691051849,0,-0.147219540357902,0,0.0350574785587941,0,1.06400592716928,0.857740520718762,0.857740520718762,0.0513739371807378
254,-0.994853735589956,0,-0.146527969907925,0,0.0343692809217777,0,1.05708220159151,0.868717968452555,0.868717968452555,0.0521031350252229
255,-0.994634505584222,0,-0.14583569838669,0,0.0336816684911947,0,1.05016552048695,0.879806254049617,0.879806254049617,0.0533707154707489
256,-0.994421771702205,0,-0.145128768060433,0,0.0330071360983402,0,1.04313305796146,0.891253135710768,0.891253135710768,0.0550286224938558
257,-0.994212854370193,0,-0.144413489192924,0,0.0323399389520524,0,1.0360397067305,0.902952219848033,0.902952219848033,0.0570875871991905
258,-0.994005987662567,0,-0.143694489110603,0,0.0316763671315979,0,1.02892619726422,0.914968150131125,0.914968150131125,0.0594888304523885
259,-0.993806913083797,0,-0.142958457418665,0,0.0310290353488209,0,1.02167515421927,0.927378053782748,0.927378053782748,0.0621348964152778
260,-0.99360749168431,0,-0.142224142259653,0,0.0303801666116754,0,1.01445121946905,0.940086770921158,0.940086770921158,0.0650169767938623
261,-0.99341679205515,0,-0.141471424587789,0,0.0297498671388498,0,1.00707733233847,0.9534074633102,0.9534074633102,0.0679671838075358
262,-0.993227057243893,0,-0.140717326161209,0,0.0291210007983311,0,0.999702795431759,0.967119517487349,0.967119517487349,0.071005951180865
263,-0.993042537999346,0,-0.139952682891857,0,0.028503094084713,0,0.992246850635009,0.98150527648851,0.98150527648851,0.0740059118087707
264,-0.992863431731105,0,-0.139177565684263,0,0.0278967538825994,0,0.984710086303685,0.996485135813242,0.996485135813242,0.0769247121960083
265,-0.9926858995345,0,-0.13840003916485,0,0.0272934108979348,0,0.977163317547758,1.01215592445413,1.01215592445413,0.0796843501699503
266,-0.992514485986332,0,-0.137610855497794,0,0.0267034089373797,0,0.969525013508605,1.02885146546137,1.02885146546137,0.0821853163226644
267,-0.992349199677648,0,-0.136810278988338,0,0.0261269067053077,0,0.961797334576414,1.04635840572239,1.04635840572239,0.0844170406394809
268,-0.992185966193216,0,-0.136006524791486,0,0.02555470284132,0,0.954052539370201,1.06495193374203,1.06495193374203,0.0863064971621271
269,-0.992024925906787,0,-0.135199080593932,0,0.0249871168676292,0,0.946285973935544,1.08479508738024,1.08479508738024,0.0878334281951436
270,-0.9918716195122,0,-0.134378104011321,0,0.0244371059167967,0,0.938411205711839,1.10621799038485,1.10621799038485,0.0889184804887358
271,-0.991722360123507,0,-0.13355003571324,0,0.0238961515730313,0,0.930484479670743,1.12905468519432,1.12905468519432,0.0896700242027953
272,-0.9915753876103,0,-0.1327185782408,0,0.0233603021820003,0,0.922538668019714,1.15378166195879,1.15378166195879,0.0901604488714027
273,-0.991431720438923,0,-0.131881726540382,0,0.0228319526983999,0,0.91455604214614,1.18061370765971,1.18061370765971,0.0905864118679829
274,-0.99129533749956,0,-0.131032957184862,0,0.0223205962077896,0,0.906479329448328,1.21013238098037,1.21013238098037,0.0913569697623953
275,-0.991150019338989,0,-0.130102406700687,0,0.0217709245078236,0,0.897640337465252,1.24516199079991,1.24516199079991,0.0935173788031725
276,-0.991017780251473,0,-0.129247548563655,0,0.0212691389581846,0,0.88953261341632,1.28076664698849,1.28076664698849,0.0980068813672061
277,-0.990893132421878,0,-0.128381201460394,0,0.0207854742057901,0,0.881335022970796,1.32019547932215,1.32019547932215,0.107047880638324
278,-0.990772817229784,0,-0.127508194945766,0,0.0203121646155258,0,0.873089826336808,1.36348146303063,1.36348146303063,0.12342498925778
279,-0.990654419704149,0,-0.126632638645622,0,0.0198435245180323,0,0.864833486924654,1.41186725010707,1.41186725010707,0.150530208595486
280,-0.990538416974303,0,-0.125753712551868,0,0.0193807287975518,0,0.856558953769154,1.46583936343449,1.46583936343449,0.191755865264323
281,-0.990429392355061,0,-0.124865000754716,0,0.0189350186468102,0,0.848210200526418,1.52645222509975,1.52645222509975,0.249010521465604
282,-0.990323518113586,0,-0.123971890599508,0,0.0184971316365572,0,0.839834582420463,1.59375056152185,1.59375056152185,0.321386035088666
283,-0.99021861442886,0,-0.12307773240588,0,0.0180618279594389,0,0.83146190449688,1.67009429921347,1.67009429921347,0.407716382097784
284,-0.990118194167455,0,-0.122177116747695,0,0.0176376747292457,0,0.823044709691549,1.75710173537886,1.75710173537886,0.506343426906236
285,-0.99002389217418,0,-0.121269018016569,0,0.0172289767696696,0,0.814574816108915,1.85325889249749,1.85325889249749,0.612628091983319
286,-0.989930096411078,0,-0.120360396129664,0,0.0168218429619171,0,0.806113262561966,1.96318208737645,1.96318208737645,0.726409979588955
287,-0.989838291910562,0,-0.119449219439068,0,0.016419965377628,0,0.797642563472699,2.17485786928058,2.00272216727737,0.846955759426972
288,-0.989752360734422,0,-0.118531074003137,0,0.0160331487217966,0,0.789124642058417,2.6919450853439,1.77210770640618,0.973943014275084
289,-0.989671002340103,0,-0.117607289576913,0,0.0156581736380564,0,0.780571315862503,3.08799034125409,1.69640867759927,1.10561339345975
290,-0.989589683243102,0,-0.116683597425427,0,0.0152837620720055,0,0.772033187083258,3.50438937872362,1.65000054504142,1.24378729079088
291,-0.989510261118776,0,-0.11575755134664,0,0.0149145675792801,0,0.763489202374284,3.95992513453881,1.61879157490752,1.38827866438072
292,-0.9894367943958,0,-0.114824937276291,0,0.0145609656020579,0,0.754903211040551,4.46732290815268,1.59714301416338,1.53914433465351
293,-0.989366413174967,0,-0.113888703890784,0,0.0142157097057759,0,0.746301215725667,5.03083032682163,1.58241952542119,1.69586525886715
294,-0.989294369983401,0,-0.112954318578697,0,0.0138668051536595,0,0.737731408449331,5.68450707456872,1.57161537660949,1.86063705766171
295,-0.989228284718963,0,-0.112013715231206,0,0.0135337200321374,0,0.729124138523653,6.42891090392138,1.56465529424903,2.03193501159663
296,-0.989165597512282,0,-0.111069455623279,0,0.0132099579173449,0,0.720502100049275,7.26685024947644,1.5609490123613,2.2097468811509
297,-0.989105211511978,0,-0.110122726343243,0,0.0128927620730023,0,0.711876133005602,8.22768856076884,1.55949781951928,2.39508724359445
298,-0.989043966680786,0,-0.10917685224278,0,0.0125740559577648,0,0.703275645418657,9.35164250056523,1.55960822248382,2.58915749513585
299,-0.988986470357104,0,-0.108226769525286,0,0.0122656562128339,0,0.694657105438691,10.6415636823138,1.56142655033605,2.79054006800025
300,-0.988933747024672,0,-0.107272769046691,0,0.0119704708990411,0,0.686024093891786,12.1274649770581,1.56462700638535,2.99954199758777
